familyid,CT00
000105777204,228410
000106340414,228410
000106581834,228410
000106124548,228410
000106309923,228410
000106547170,228410
000077993691,228420
000105996513,228420
000105885831,228500
000106214568,224020
000106580537,224020
000106459131,224600
000105840228,226410
000106073787,226410
000106589824,226410
000029721818,226410
000106294404,603001
000106128584,226420
000106542879,226420
000106508076,226420
000105992381,226420
000106098977,227020
000106181631,226420
000106169795,226420
000106256181,226420
000105977837,226420
000106474460,227020
000106679349,227020
000106299352,226410
000106673916,227020
000105972861,227020
000106580223,227020
000105933050,227020
000106124721,228210
000106639139,227020
000106349052,228100
000106034379,228720
000106690129,228720
000106304981,232700
000106631649,228800
000106127732,228720
000106340529,228720
000106108140,229100
000106670439,227010
000105862648,229100
000105828418,535102
000106491429,228500
000105847704,229200
000106078915,229420
000106212493,226420
000106050756,227020
000106129056,228310
000105935010,228600
000106236271,229200
000106075344,535000
000106478647,228100
000106470377,228100
000106618498,228800
000105820949,228720
000106290434,228800
000106183646,228720
000106545665,228720
000106127376,229100
000106276606,228800
000105937716,228410
000106436066,228410
000106631929,228410
000106414722,228410
000106679200,228410
000105847550,228410
000106073897,228500
000105808341,228500
000106659853,228100
000105778881,228500
000106167955,228220
000106413802,228900
000106100113,228900
000106302387,228900
000106360963,226000
000106292876,226420
000106309601,228310
000099779615,228310
000106016131,228310
000106291388,228310
000105790078,226000
000106161742,243000
000106275977,228210
000106653417,228220
000106656591,430101
000106276059,221820
000106410809,228220
000106109112,228710
000106182695,228720
000105808702,535200
000106219283,229100
000106471239,243100
000106326518,229100
000106526866,228410
000106430421,226700
000105917233,228720
000105841457,228720
000105824728,216900
000106032568,229100
000106470864,229100
000105790094,228100
000106303794,542401
000106632860,228800
000086443307,228800
000105801284,228800
000102926815,226410
000106014532,532800
000106300754,226410
000078053495,224600
000106097489,224600
000106160534,224600
000106255729,226700
000106123526,224600
000106433835,226700
000105959241,228410
000105861935,900102
000106432350,227010
000105862546,228410
000106011479,228410
000106076154,228410
000106543260,237200
000105930633,228310
000106618778,228310
000083540787,228210
000105913624,228210
000105869771,228210
000105953936,228100
000105978163,228100
000105977803,228100
000106148075,228100
000106507575,228100
000105887477,228310
000106019341,228600
000105919625,228500
000105841368,228310
000106259647,541500
000106230115,229200
000106549342,229200
000106324804,229200
000105845671,229420
000106506642,228310
000106504098,228500
000106037500,228500
000106583828,228500
000106676176,228500
000106234698,228100
000106580875,221810
000106436304,228100
000106631068,228100
000106034832,228100
000106104337,228100
000106076722,228100
000106454270,228100
000106293474,228100
000106568874,228800
000106277649,228900
000106211874,228900
000106525543,228900
000106454822,217100
000105919183,228900
000106273726,229420
000106079306,550600
000106473082,227020
000106568722,229100
000105793115,229100
000106653129,228100
000030010702,228100
000105863864,226700
000106056760,228310
000106415532,228310
000106031758,226420
000106301734,226420
000106472426,226420
000105841842,226420
000027217854,226420
000106161666,226420
000106583535,226420
000106146442,227010
000106073279,227010
000106414824,227010
000106101787,227010
000106143606,227010
000106380815,228720
000106454411,199000
000106099693,227010
000106099588,227010
000106077061,227010
000106386507,224600
000106015054,224020
000105994155,224020
000106340781,224020
000106295497,224020
000106658064,226410
000106183918,226410
000106256220,221500
000105848271,226410
000020820368,191300
000106673306,229410
000046648895,226420
000106253028,226420
000095261864,226420
000106478003,226420
000105953444,199202
000106012556,226420
000105867813,226420
000106674014,226420
000105979708,226420
000106124501,226420
000099041253,226420
000106361359,226420
000106655663,226420
000105957906,218400
000028319551,227010
000106232531,227020
000039350305,224020
000106414523,224020
000106184671,224020
000106271787,224020
000105882545,238400
000106058071,224020
000102430463,226410
000105935170,226410
000106493081,226410
000106658336,226410
000106309627,226420
000106636746,226420
000106584120,226420
000106108386,226420
000040991511,226420
000106435625,226420
000106105105,226420
000106105663,226420
000106548118,227020
000077955006,227020
000106528601,227020
000105809410,227010
000106147346,227010
000047920163,227020
000106674292,227010
000105805770,224600
000106436312,224600
000105800699,224600
000040446781,224600
000005180108,228500
000106307379,226410
000106078981,226700
000033887557,226700
000106071701,226420
000105777385,226420
000106100341,226420
000106161713,227020
000105778297,229200
000106303964,226420
000106128102,221820
000106162492,482001
000106188264,227020
000105913954,227020
000105930395,239800
000106326704,227020
000106140747,227020
000106097939,227020
000106458114,227020
000106057326,227020
000106123911,901004
000105889259,227020
000106416583,224600
000106276253,228800
000105883999,920313
000041894128,226700
000079794771,226700
000105882032,226700
000106347982,226700
000106452011,480400
000105860227,226700
000106277827,226700
000106432570,226700
000079081295,226700
000106475259,226700
000041144236,240600
000077519228,227020
000105975301,227020
000106436375,238400
000106058034,227020
000106452090,227020
000105865230,227020
000058098288,227020
000106416114,227020
000106439611,224600
000105829375,224600
000106659751,575802
000106652152,224600
000106527511,224600
000084008554,224600
000106345859,229200
000106362897,226700
000106546006,226700
000106542081,226700
000105912440,226700
000106619290,226700
000106569870,226700
000106586606,226700
000106298306,226700
000106345443,228320
000105937847,532603
000105794603,219010
000106507795,224600
000106293547,226700
000106418721,240900
000106413289,226700
000106548477,226700
000106234570,226700
000040622926,224600
000106015847,226700
000106613472,226700
000105822690,226700
000106654476,226700
000106211002,226700
000106496788,226700
000106451573,226700
000106456395,226700
000106413116,551800
000105808304,226700
000106618406,228710
000106546828,226700
000106296281,228800
000106013882,226700
000105860989,226700
000106074673,900602
000105933343,226420
000040603266,226700
000106473537,232500
000106257860,228100
000105797020,228100
000106438576,228100
000106271805,228100
000106561356,228100
000106546454,228100
000105866260,228100
000106030406,226700
000079089065,226700
000106075768,226700
000106615746,226700
000064592414,226700
000105868699,550100
000106679501,226700
000106032877,226700
000103669907,226700
000105887304,900501
000039578883,226700
000106615819,226700
000106546467,226700
000106634354,226700
000106213643,228210
000106548040,226700
000105794433,227020
000105846444,228210
000106414065,228210
000106276444,228210
000105951748,228210
000106589939,227020
000106275859,228210
000105823463,228210
000106691963,228210
000040794758,228100
000106326165,228100
000106360523,228100
000106451442,228100
000106586198,227020
000106470490,228100
000106278860,228100
000106183837,553300
000105840299,228210
000105885629,228210
000106634969,228210
000029902993,228210
000105889885,228410
000106632420,228410
000106583425,228410
000066198500,229300
000106019435,231600
000106299093,228500
000106456777,229300
000105999558,229300
000106634773,229300
000064205377,229300
000106500662,228500
000106342806,228600
000106126401,229200
000040937463,229420
000106432897,228600
000106257938,229200
000106567603,229200
000106451256,228600
000106251173,228600
000106271478,228600
000106218902,229200
000105790722,228710
000106162670,228710
000105778661,228710
000106106062,228720
000106127999,228720
000105991657,228800
000106455726,228800
000106309232,228800
000106053335,228800
000106189024,228800
000106673704,228800
000106230725,228800
000106141798,228720
000105823549,228720
000105996801,228800
000106650362,229300
000105975903,900503
000106239135,229300
000077792512,229300
000106670837,228710
000106277610,229300
000106633463,229300
000105820371,229200
000105970440,231900
000106109832,229200
000106210132,229200
000106034544,229200
000105844081,240400
000105790853,228220
000079482423,228710
000105915888,228710
000105821194,228710
000106340045,243100
000106504734,228720
000106180884,228800
000106039382,228800
000106561908,228800
000106252996,229200
000106126139,229200
000106634401,229200
000106528986,229300
000106102576,239500
000106361456,229300
000106255208,229300
000106301145,229300
000106650600,229300
000106270215,229100
000106431935,228320
000105884173,408401
000105842555,228320
000106092230,228310
000106329529,229200
000106638468,229200
000105882095,228210
000106301129,302400
000106124784,228710
000106452142,228710
000105861202,229300
000106105430,228720
000106096569,228720
000106251411,533702
000106167976,228720
000105778860,228800
000106651012,228800
000106143245,481401
000106630745,228800
000106544614,240300
000105863212,228800
000106181335,231800
000106565436,229300
000106256864,229200
000106419874,229200
000106292004,229200
000106435256,229200
000106615958,229200
000106506223,229200
000106303024,229200
000106410215,229200
000106142493,229200
000106251979,228710
000106654379,228710
000041050173,228710
000106564778,228710
000106250850,228710
000106585663,603900
000106672478,534501
000042151670,228720
000106363843,228720
000106184972,228720
000106169960,228720
000105972353,228720
000106012056,228800
000106417233,228800
000087498865,228800
000106656907,228800
000106075807,229300
000105954775,229300
000106471103,229300
000106545102,229200
000106019100,229200
000106635591,229200
